id_encuestado,fecha_respuesta,edad_rango,genero,ciudad,nivel_educativo,tipo_celular,dispositivo_principal,acceso_internet,nivel_manejo_celular,comodidad_apps,frecuencia_uso_apps,apps_usadas,uso_principal_celular,dificultades,miedos,interes_clases_presenciales,interes_simuladores,apps_deseadas,app_prioritaria,dias_disponibles,horarios_disponibles,frecuencia_posible_semana,duracion_preferida_clase,tiempo_desplazamiento,lugar_preferido_clases,tipo_clase_preferida,limitaciones,disposicion_pago,entidad_ideal,contacto_interes
843,2025-11-27,60-69,Femenino,Barranquilla,Tecnico/Tecnologo,Celular Basico,Computador,Datos Moviles,3,Muy Comodo,A Veces,Youtube,"Mensajes,Videos","No Entiende Botones,No Sabe Descargar Apps",No Entender,Tal Vez,Poco Util,Salud,Redes Sociales,Jueves,"Manana,Noche",3 Veces O Mas,1.5 Horas,0-10,Barrio,Grupo Pequeno,Audicion,No,Familia,No
844,2025-11-21,50-59,Masculino,Puerto Colombia,Primaria,Smartphone,Tablet,Wifi,1,Muy Comodo,Todos Los Dias,"Google Maps,Whatsapp","Llamadas,Mapas",No Sabe Descargar Apps,No Entender,Si,Muy Util,"Banca,Gobierno",Whatsapp,Martes,Tarde,3 Veces O Mas,30 Min,40+,Alcaldia,Indiferente,Audicion,Si,Fundacion,Si
845,2025-11-21,40-49,Prefiero No Decirlo,Soledad,Bachillerato,No Tiene,Tablet,No Tiene,1,Muy Comodo,Rara Vez,"Correo,Banca,Youtube",Llamadas,"Miedo A Danar Celular,No Entiende Botones",No Entender,Si,Util,Compras,Whatsapp,Viernes,Manana,2 Veces,1.5 Horas,40+,Universidad,Grupo Pequeno,Memoria,Si,Empresa Privada,No
846,2025-11-25,80+,Masculino,Galapa,Ninguno,No Tiene,Ninguno,Wifi,5,Incomodo,Nunca,"Youtube,Ninguna",No Lo Usa,No Entiende Botones,Perder Dinero,Tal Vez,Muy Util,"Correo,Salud",Redes Sociales,"Miercoles,Viernes","Manana,Tarde",Depende,1.5 Horas,0-10,Alcaldia,Individual,Memoria,No,Fundacion,Si
847,2025-11-22,60-69,Masculino,Soledad,Tecnico/Tecnologo,Celular Basico,Tablet,Datos Moviles,5,Comodo,A Veces,"Correo,Banca","Llamadas,Mapas",Ninguna,Dañar Celular,Tal Vez,Poco Util,"Gobierno,Salud",Whatsapp,"Lunes,Martes","Manana,Tarde",2 Veces,1.5 Horas,0-10,Biblioteca,Grupo Pequeno,Memoria,Solo Si Es Gratis,Alcaldia,No
848,2025-12-06,40-49,Masculino,Barranquilla,Primaria,Celular Basico,Tablet,Datos Moviles,1,Muy Comodo,Todos Los Dias,Google Maps,"No Lo Usa,Mapas",Miedo A Danar Celular,Estafas,No,No Me Interesa,"Correo,Salud",Correo,"Sabado,Lunes",Tarde,2 Veces,30 Min,11-20,Universidad,Grupo Pequeno,Ninguna,Solo Si Es Gratis,Empresa Privada,Si
849,2025-12-03,60-69,Femenino,Galapa,Primaria,Smartphone,Celular,No Tiene,5,Neutral,Nunca,"Correo,Whatsapp,Banca","Llamadas,Tramites","No Sabe Descargar Apps,No Entiende Botones",Dañar Celular,Si,Muy Util,"Gobierno,Redes Sociales",Whatsapp,"Lunes,Jueves,Miercoles",Tarde,2 Veces,45 Min,40+,Universidad,Indiferente,Ninguna,No,Fundacion,Si
850,2025-11-24,60-69,Masculino,Barranquilla,Primaria,Celular Basico,Celular,Wifi,1,Muy Comodo,Nunca,Ninguna,"Llamadas,No Lo Usa","Ninguna,Olvida Contrasenas",Estafas,No,Util,Redes Sociales,Whatsapp,Miercoles,"Noche,Tarde",2 Veces,45 Min,11-20,Barrio,Individual,Vista,Solo Si Es Gratis,Universidad,No
851,2025-12-03,80+,Prefiero No Decirlo,Galapa,Tecnico/Tecnologo,No Tiene,Ninguno,No Tiene,3,Incomodo,Todos Los Dias,"Banca,Correo","Videos,Mensajes","Miedo A Danar Celular,No Sabe Descargar Apps",Ninguno,No,Poco Util,"Google Maps,Whatsapp,Gobierno",Whatsapp,"Miercoles,Lunes","Noche,Manana",Depende,1 Hora,0-10,Universidad,Individual,Audicion,Si,Fundacion,Si
852,2025-11-17,70-79,Masculino,Galapa,Ninguno,No Tiene,Ninguno,Datos Moviles,5,Muy Incomodo,Todos Los Dias,Banca,"Videos,Mapas",No Sabe Descargar Apps,Dañar Celular,No,Muy Util,"Correo,Gobierno",Redes Sociales,"Viernes,Sabado",Tarde,3 Veces O Mas,30 Min,0-10,Biblioteca,Grupo Grande,Ninguna,No,Universidad,No
853,2025-11-21,40-49,Prefiero No Decirlo,Malambo,Profesional,Celular Basico,Computador,Datos Moviles,1,Muy Comodo,Todos Los Dias,Youtube,"Videos,Mensajes","Miedo A Danar Celular,No Sabe Descargar Apps",Ninguno,Si,Muy Util,Banca,Redes Sociales,Sabado,"Noche,Manana",3 Veces O Mas,1.5 Horas,40+,Universidad,Grupo Pequeno,Audicion,Si,Universidad,No
854,2025-11-18,80+,Masculino,Barranquilla,Ninguno,No Tiene,Tablet,Wifi,4,Incomodo,A Veces,"Banca,Whatsapp,Ninguna",Mensajes,"Olvida Contrasenas,Miedo A Danar Celular",Dañar Celular,No,No Me Interesa,"Google Maps,Whatsapp,Gobierno",Mapas,"Viernes,Martes","Noche,Manana",2 Veces,30 Min,21-40,Alcaldia,Grupo Grande,Ninguna,Solo Si Es Gratis,Familia,No
855,2025-11-30,60-69,Masculino,Barranquilla,Tecnico/Tecnologo,Smartphone,Tablet,Datos Moviles,1,Comodo,A Veces,"Correo,Youtube,Whatsapp","Mapas,Llamadas","Miedo A Danar Celular,No Sabe Descargar Apps",Dañar Celular,No,Muy Util,"Redes Sociales,Compras",Banca,"Martes,Jueves,Viernes","Noche,Tarde",Depende,1.5 Horas,21-40,Universidad,Grupo Grande,Motricidad,Solo Si Es Gratis,Empresa Privada,No
856,2025-11-20,60-69,Femenino,Soledad,Tecnico/Tecnologo,Smartphone,Celular,No Tiene,2,Muy Comodo,Rara Vez,"Whatsapp,Google Maps","Mensajes,Mapas","No Entiende Botones,Miedo A Danar Celular",Dañar Celular,Tal Vez,Util,"Whatsapp,Gobierno,Banca",Mapas,"Miercoles,Sabado,Jueves",Tarde,3 Veces O Mas,1.5 Horas,0-10,Barrio,Grupo Grande,Memoria,Solo Si Es Gratis,Fundacion,Si
857,2025-11-22,50-59,Prefiero No Decirlo,Soledad,Primaria,Celular Basico,Celular,No Tiene,4,Neutral,A Veces,"Whatsapp,Google Maps,Youtube",Mapas,Miedo A Danar Celular,Perder Dinero,Tal Vez,Poco Util,Salud,Whatsapp,Jueves,Noche,Depende,30 Min,40+,Biblioteca,Grupo Grande,Motricidad,No,Empresa Privada,No
858,2025-12-08,40-49,Femenino,Soledad,Primaria,Smartphone,Celular,Datos Moviles,5,Incomodo,Todos Los Dias,"Whatsapp,Correo,Banca",Videos,"Olvida Contrasenas,Ninguna",Ninguno,Tal Vez,No Me Interesa,Redes Sociales,Salud,"Sabado,Miercoles",Noche,1 Vez,45 Min,11-20,Universidad,Grupo Pequeno,Vista,Si,Familia,No
859,2025-12-01,80+,Femenino,Malambo,Ninguno,Celular Basico,Ninguno,No Tiene,5,Muy Comodo,A Veces,Banca,No Lo Usa,"No Sabe Descargar Apps,No Entiende Botones",Dañar Celular,Si,Muy Util,Banca,Redes Sociales,Sabado,Noche,Depende,30 Min,11-20,Biblioteca,Grupo Pequeno,Vista,Si,Fundacion,No
860,2025-11-28,70-79,Masculino,Soledad,Profesional,No Tiene,Ninguno,No Tiene,4,Incomodo,Todos Los Dias,"Ninguna,Google Maps,Youtube","Mensajes,Tramites","No Sabe Descargar Apps,No Entiende Botones",Perder Dinero,Si,Muy Util,"Gobierno,Salud,Correo",Banca,"Jueves,Lunes",Tarde,2 Veces,45 Min,11-20,Universidad,Grupo Grande,Motricidad,No,Universidad,No
861,2025-11-16,70-79,Femenino,Soledad,Bachillerato,Celular Basico,Ninguno,No Tiene,1,Muy Incomodo,A Veces,"Youtube,Google Maps","No Lo Usa,Tramites","Miedo A Danar Celular,No Entiende Botones",Perder Dinero,Tal Vez,Util,"Google Maps,Banca,Correo",Mapas,"Lunes,Miercoles",Tarde,1 Vez,45 Min,21-40,Universidad,Grupo Grande,Motricidad,No,Familia,Si
862,2025-11-26,70-79,Masculino,Barranquilla,Tecnico/Tecnologo,Smartphone,Celular,Datos Moviles,4,Muy Comodo,Nunca,"Banca,Correo","Mapas,No Lo Usa",Ninguna,No Entender,Tal Vez,No Me Interesa,"Whatsapp,Google Maps,Compras",Correo,"Miercoles,Jueves,Viernes",Manana,2 Veces,45 Min,0-10,Biblioteca,Grupo Grande,Ninguna,Solo Si Es Gratis,Empresa Privada,No
863,2025-11-27,70-79,Prefiero No Decirlo,Galapa,Primaria,Smartphone,Ninguno,Wifi,2,Muy Comodo,A Veces,"Banca,Ninguna","Mensajes,Mapas","No Entiende Botones,No Sabe Descargar Apps",No Entender,Si,Poco Util,Whatsapp,Whatsapp,Sabado,Manana,2 Veces,30 Min,0-10,Biblioteca,Indiferente,Vista,No,Universidad,Si
864,2025-12-07,60-69,Masculino,Puerto Colombia,Ninguno,Smartphone,Computador,No Tiene,1,Muy Incomodo,Nunca,Google Maps,Mensajes,"Olvida Contrasenas,Miedo A Danar Celular",Dañar Celular,Tal Vez,No Me Interesa,Google Maps,Redes Sociales,"Jueves,Sabado,Martes","Manana,Tarde",Depende,1 Hora,40+,Universidad,Indiferente,Ninguna,Solo Si Es Gratis,Empresa Privada,No
865,2025-11-14,70-79,Masculino,Puerto Colombia,Tecnico/Tecnologo,No Tiene,Computador,Datos Moviles,1,Neutral,A Veces,"Youtube,Correo,Ninguna",Mapas,Olvida Contrasenas,Ninguno,Tal Vez,Poco Util,Salud,Correo,"Martes,Miercoles",Noche,3 Veces O Mas,45 Min,0-10,Alcaldia,Grupo Pequeno,Vista,No,Empresa Privada,Si
866,2025-11-17,40-49,Prefiero No Decirlo,Soledad,Primaria,Celular Basico,Computador,Datos Moviles,3,Neutral,A Veces,Whatsapp,Llamadas,No Sabe Descargar Apps,No Entender,No,Poco Util,"Salud,Whatsapp",Correo,"Viernes,Martes,Miercoles",Manana,3 Veces O Mas,45 Min,11-20,Barrio,Grupo Pequeno,Motricidad,No,Alcaldia,Si
867,2025-11-26,50-59,Masculino,Soledad,Tecnico/Tecnologo,No Tiene,Celular,No Tiene,3,Muy Incomodo,Rara Vez,"Whatsapp,Banca,Ninguna","No Lo Usa,Mensajes","No Sabe Descargar Apps,Olvida Contrasenas",Ninguno,No,Muy Util,"Whatsapp,Google Maps,Salud",Correo,"Lunes,Martes",Manana,3 Veces O Mas,1 Hora,40+,Barrio,Individual,Ninguna,Solo Si Es Gratis,Alcaldia,Si
868,2025-12-08,60-69,Prefiero No Decirlo,Soledad,Tecnico/Tecnologo,No Tiene,Computador,Datos Moviles,1,Incomodo,Rara Vez,"Ninguna,Banca,Correo",Mapas,"Ninguna,No Sabe Descargar Apps",Estafas,Si,No Me Interesa,Correo,Banca,Lunes,Manana,2 Veces,30 Min,11-20,Barrio,Grupo Pequeno,Vista,Si,Empresa Privada,No
869,2025-11-27,40-49,Femenino,Puerto Colombia,Ninguno,No Tiene,Celular,No Tiene,5,Muy Comodo,Nunca,"Correo,Ninguna,Google Maps","Mensajes,No Lo Usa",Ninguna,Estafas,No,Muy Util,"Google Maps,Whatsapp,Redes Sociales",Banca,Miercoles,"Noche,Manana",1 Vez,1.5 Horas,11-20,Biblioteca,Indiferente,Memoria,No,Alcaldia,No
870,2025-11-15,40-49,Masculino,Barranquilla,Primaria,No Tiene,Tablet,No Tiene,5,Muy Comodo,Nunca,"Whatsapp,Banca,Correo","Llamadas,Videos",No Entiende Botones,Perder Dinero,No,Util,Whatsapp,Banca,"Miercoles,Viernes","Tarde,Manana",Depende,30 Min,21-40,Alcaldia,Indiferente,Motricidad,Si,Fundacion,No
871,2025-12-03,50-59,Masculino,Galapa,Bachillerato,Smartphone,Celular,Datos Moviles,2,Muy Incomodo,Todos Los Dias,Youtube,"No Lo Usa,Tramites",No Entiende Botones,Estafas,Tal Vez,No Me Interesa,Salud,Correo,"Jueves,Martes,Lunes","Tarde,Noche",1 Vez,30 Min,21-40,Universidad,Indiferente,Ninguna,No,Fundacion,Si
872,2025-11-17,50-59,Femenino,Soledad,Profesional,Smartphone,Celular,Datos Moviles,1,Neutral,Nunca,Banca,"Llamadas,Videos",Ninguna,No Entender,Si,Util,Salud,Mapas,Lunes,"Tarde,Noche",3 Veces O Mas,1 Hora,11-20,Biblioteca,Grupo Pequeno,Memoria,No,Familia,Si
873,2025-11-18,80+,Masculino,Soledad,Bachillerato,No Tiene,Computador,No Tiene,2,Neutral,A Veces,"Google Maps,Ninguna,Banca",Mensajes,Ninguna,No Entender,Si,Util,"Google Maps,Compras",Banca,"Jueves,Viernes",Noche,Depende,45 Min,40+,Biblioteca,Grupo Pequeno,Audicion,Solo Si Es Gratis,Alcaldia,Si
874,2025-12-06,50-59,Masculino,Malambo,Profesional,Celular Basico,Computador,Datos Moviles,4,Neutral,Todos Los Dias,"Correo,Google Maps,Whatsapp","Mensajes,Mapas",Miedo A Danar Celular,Estafas,Tal Vez,Util,Gobierno,Mapas,"Martes,Viernes","Tarde,Noche",1 Vez,30 Min,21-40,Universidad,Grupo Grande,Vista,Solo Si Es Gratis,Alcaldia,Si
875,2025-11-21,60-69,Masculino,Barranquilla,Tecnico/Tecnologo,Celular Basico,Tablet,No Tiene,1,Neutral,Rara Vez,"Correo,Whatsapp,Banca","Tramites,Mapas",No Entiende Botones,Dañar Celular,Tal Vez,Muy Util,Compras,Whatsapp,Viernes,Tarde,1 Vez,1 Hora,21-40,Universidad,Grupo Grande,Memoria,No,Empresa Privada,Si
876,2025-11-21,70-79,Prefiero No Decirlo,Soledad,Profesional,No Tiene,Computador,Wifi,4,Comodo,Nunca,"Whatsapp,Youtube","No Lo Usa,Videos","Olvida Contrasenas,Ninguna",Ninguno,Tal Vez,No Me Interesa,"Whatsapp,Gobierno",Banca,Lunes,Noche,Depende,45 Min,11-20,Alcaldia,Grupo Pequeno,Audicion,Solo Si Es Gratis,Fundacion,No
877,2025-11-15,60-69,Prefiero No Decirlo,Soledad,Primaria,No Tiene,Ninguno,No Tiene,2,Comodo,Rara Vez,"Google Maps,Whatsapp,Ninguna","Llamadas,Tramites",Olvida Contrasenas,Estafas,No,Muy Util,"Redes Sociales,Whatsapp",Correo,Lunes,Tarde,3 Veces O Mas,30 Min,11-20,Universidad,Grupo Grande,Ninguna,No,Universidad,No
878,2025-11-18,70-79,Femenino,Barranquilla,Profesional,Smartphone,Ninguno,No Tiene,3,Muy Comodo,A Veces,"Whatsapp,Google Maps,Youtube","Videos,No Lo Usa","No Sabe Descargar Apps,Olvida Contrasenas",Dañar Celular,Si,Muy Util,"Gobierno,Compras,Redes Sociales",Redes Sociales,"Jueves,Martes","Tarde,Manana",1 Vez,30 Min,0-10,Alcaldia,Individual,Memoria,Si,Empresa Privada,No
879,2025-11-30,80+,Prefiero No Decirlo,Malambo,Tecnico/Tecnologo,No Tiene,Tablet,Wifi,3,Muy Incomodo,Todos Los Dias,"Youtube,Banca,Ninguna",Mapas,"Ninguna,No Sabe Descargar Apps",Estafas,No,Muy Util,Banca,Salud,Jueves,Manana,3 Veces O Mas,1 Hora,40+,Alcaldia,Individual,Audicion,Si,Empresa Privada,No
880,2025-11-27,60-69,Femenino,Malambo,Bachillerato,No Tiene,Tablet,Datos Moviles,3,Incomodo,Rara Vez,"Youtube,Correo,Ninguna","No Lo Usa,Videos","No Sabe Descargar Apps,No Entiende Botones",Perder Dinero,Si,Util,"Redes Sociales,Salud",Mapas,"Jueves,Sabado,Lunes",Tarde,2 Veces,30 Min,40+,Barrio,Grupo Grande,Vista,Solo Si Es Gratis,Alcaldia,No
881,2025-11-21,80+,Femenino,Barranquilla,Profesional,Smartphone,Celular,Datos Moviles,4,Neutral,A Veces,"Ninguna,Whatsapp",Tramites,No Entiende Botones,Ninguno,Tal Vez,Poco Util,"Google Maps,Redes Sociales",Mapas,"Martes,Viernes","Noche,Manana",2 Veces,1.5 Horas,40+,Universidad,Indiferente,Memoria,Si,Alcaldia,No
882,2025-11-27,80+,Femenino,Soledad,Tecnico/Tecnologo,Smartphone,Tablet,Datos Moviles,1,Incomodo,Nunca,"Ninguna,Banca,Whatsapp",Mensajes,"No Sabe Descargar Apps,No Entiende Botones",Ninguno,Tal Vez,No Me Interesa,"Whatsapp,Banca",Correo,"Miercoles,Martes",Noche,3 Veces O Mas,1.5 Horas,0-10,Alcaldia,Grupo Grande,Memoria,Solo Si Es Gratis,Familia,Si
883,2025-12-11,40-49,Femenino,Soledad,Profesional,Smartphone,Celular,Datos Moviles,1,Incomodo,Todos Los Dias,"Whatsapp,Banca,Correo","Tramites,Mensajes",No Entiende Botones,No Entender,No,Muy Util,"Salud,Google Maps,Correo",Mapas,"Martes,Jueves,Viernes","Noche,Tarde",Depende,45 Min,40+,Universidad,Individual,Memoria,No,Empresa Privada,No
884,2025-12-02,60-69,Masculino,Soledad,Profesional,Celular Basico,Ninguno,Datos Moviles,3,Muy Incomodo,Rara Vez,"Whatsapp,Correo,Google Maps","Mapas,Tramites","No Entiende Botones,Ninguna",Perder Dinero,Tal Vez,Poco Util,Google Maps,Whatsapp,Jueves,Tarde,2 Veces,30 Min,11-20,Biblioteca,Indiferente,Motricidad,No,Universidad,No
885,2025-11-14,70-79,Femenino,Soledad,Primaria,No Tiene,Celular,Datos Moviles,3,Muy Incomodo,Todos Los Dias,Google Maps,Mapas,"Miedo A Danar Celular,Ninguna",Dañar Celular,Tal Vez,No Me Interesa,"Gobierno,Google Maps,Whatsapp",Banca,"Sabado,Viernes",Tarde,1 Vez,30 Min,21-40,Biblioteca,Indiferente,Memoria,Solo Si Es Gratis,Universidad,Si
886,2025-12-10,70-79,Masculino,Soledad,Bachillerato,Celular Basico,Tablet,Wifi,5,Neutral,Todos Los Dias,Banca,Mapas,Miedo A Danar Celular,No Entender,No,Util,Redes Sociales,Correo,Lunes,Manana,2 Veces,1.5 Horas,0-10,Barrio,Grupo Grande,Audicion,Solo Si Es Gratis,Universidad,No
887,2025-11-15,40-49,Femenino,Galapa,Primaria,Celular Basico,Tablet,Wifi,2,Incomodo,Nunca,"Ninguna,Banca,Youtube","Videos,Mapas",Miedo A Danar Celular,Dañar Celular,No,No Me Interesa,"Whatsapp,Google Maps,Salud",Banca,"Lunes,Viernes","Noche,Manana",Depende,1.5 Horas,40+,Barrio,Indiferente,Motricidad,No,Empresa Privada,No
888,2025-12-05,50-59,Femenino,Malambo,Profesional,No Tiene,Tablet,Datos Moviles,5,Incomodo,Todos Los Dias,"Whatsapp,Google Maps",No Lo Usa,No Sabe Descargar Apps,Perder Dinero,No,No Me Interesa,"Redes Sociales,Correo,Banca",Mapas,"Martes,Viernes,Sabado",Manana,Depende,1.5 Horas,11-20,Biblioteca,Individual,Motricidad,Si,Universidad,Si
889,2025-12-11,80+,Prefiero No Decirlo,Malambo,Ninguno,No Tiene,Ninguno,Datos Moviles,3,Muy Incomodo,Nunca,Google Maps,Mapas,"No Sabe Descargar Apps,Ninguna",Estafas,Tal Vez,No Me Interesa,Correo,Salud,"Jueves,Lunes","Noche,Tarde",2 Veces,45 Min,21-40,Barrio,Individual,Audicion,Solo Si Es Gratis,Empresa Privada,Si
890,2025-12-05,50-59,Masculino,Galapa,Bachillerato,Smartphone,Celular,Datos Moviles,3,Muy Comodo,Todos Los Dias,Ninguna,"Videos,Mensajes","Miedo A Danar Celular,Olvida Contrasenas",Ninguno,Tal Vez,Poco Util,Salud,Correo,"Miercoles,Sabado,Viernes","Tarde,Noche",3 Veces O Mas,45 Min,0-10,Alcaldia,Individual,Ninguna,No,Universidad,Si
891,2025-12-13,50-59,Prefiero No Decirlo,Barranquilla,Primaria,No Tiene,Tablet,No Tiene,4,Incomodo,Todos Los Dias,"Correo,Youtube,Banca","No Lo Usa,Mapas","Miedo A Danar Celular,Ninguna",Perder Dinero,No,Util,"Gobierno,Google Maps",Correo,Viernes,Tarde,Depende,30 Min,0-10,Barrio,Individual,Ninguna,Si,Empresa Privada,No
892,2025-12-02,40-49,Prefiero No Decirlo,Galapa,Bachillerato,No Tiene,Tablet,Datos Moviles,3,Neutral,Todos Los Dias,"Banca,Youtube,Correo","Tramites,Videos","No Entiende Botones,No Sabe Descargar Apps",No Entender,Si,Muy Util,"Salud,Gobierno,Whatsapp",Salud,"Sabado,Miercoles",Manana,3 Veces O Mas,1 Hora,40+,Biblioteca,Grupo Grande,Memoria,No,Familia,No
893,2025-12-06,70-79,Femenino,Soledad,Ninguno,Celular Basico,Celular,No Tiene,3,Incomodo,Nunca,"Google Maps,Correo,Banca","Llamadas,Tramites",No Sabe Descargar Apps,Ninguno,Tal Vez,No Me Interesa,"Banca,Correo",Correo,"Viernes,Martes,Jueves","Manana,Tarde",3 Veces O Mas,30 Min,40+,Universidad,Grupo Pequeno,Ninguna,Si,Fundacion,Si
894,2025-11-21,60-69,Femenino,Soledad,Bachillerato,Smartphone,Ninguno,Datos Moviles,4,Muy Comodo,Rara Vez,"Youtube,Google Maps",Videos,"Ninguna,No Sabe Descargar Apps",Ninguno,Tal Vez,Util,Google Maps,Whatsapp,"Miercoles,Jueves,Lunes",Noche,Depende,30 Min,0-10,Barrio,Grupo Pequeno,Motricidad,No,Fundacion,No
895,2025-12-02,70-79,Femenino,Malambo,Ninguno,Smartphone,Tablet,Datos Moviles,4,Neutral,Todos Los Dias,"Correo,Ninguna",No Lo Usa,No Sabe Descargar Apps,Estafas,Si,Util,Redes Sociales,Whatsapp,Sabado,"Noche,Tarde",3 Veces O Mas,1.5 Horas,0-10,Barrio,Individual,Motricidad,Si,Empresa Privada,Si
896,2025-12-08,50-59,Masculino,Soledad,Ninguno,Celular Basico,Ninguno,Wifi,1,Incomodo,A Veces,"Ninguna,Whatsapp",Mensajes,"No Sabe Descargar Apps,Miedo A Danar Celular",Ninguno,Si,Muy Util,Banca,Banca,"Miercoles,Jueves",Noche,1 Vez,1 Hora,0-10,Alcaldia,Individual,Ninguna,No,Familia,Si
897,2025-12-08,70-79,Prefiero No Decirlo,Malambo,Primaria,Celular Basico,Computador,Wifi,5,Muy Incomodo,Rara Vez,"Correo,Banca,Ninguna",Tramites,"No Sabe Descargar Apps,No Entiende Botones",No Entender,Si,Muy Util,"Correo,Gobierno,Banca",Correo,Sabado,Noche,3 Veces O Mas,30 Min,40+,Barrio,Indiferente,Vista,Si,Familia,Si
898,2025-12-08,50-59,Femenino,Soledad,Tecnico/Tecnologo,No Tiene,Computador,Wifi,2,Muy Incomodo,A Veces,Ninguna,Mensajes,"No Entiende Botones,No Sabe Descargar Apps",No Entender,Tal Vez,Poco Util,"Google Maps,Redes Sociales",Salud,"Viernes,Lunes","Tarde,Manana",1 Vez,45 Min,40+,Biblioteca,Individual,Audicion,Si,Fundacion,No
899,2025-11-14,40-49,Masculino,Malambo,Profesional,No Tiene,Celular,Wifi,1,Muy Incomodo,Todos Los Dias,Ninguna,Tramites,No Entiende Botones,Perder Dinero,No,Util,"Salud,Banca,Whatsapp",Banca,"Miercoles,Viernes","Noche,Manana",1 Vez,1.5 Horas,11-20,Biblioteca,Individual,Motricidad,Solo Si Es Gratis,Empresa Privada,No
900,2025-11-27,80+,Prefiero No Decirlo,Puerto Colombia,Primaria,Smartphone,Ninguno,No Tiene,1,Muy Comodo,Todos Los Dias,"Whatsapp,Google Maps,Banca",Videos,No Entiende Botones,Estafas,Si,Muy Util,Compras,Whatsapp,"Lunes,Jueves,Miercoles",Noche,1 Vez,1 Hora,21-40,Alcaldia,Individual,Ninguna,Solo Si Es Gratis,Alcaldia,No
901,2025-11-15,40-49,Masculino,Barranquilla,Ninguno,Smartphone,Computador,Datos Moviles,5,Neutral,A Veces,"Banca,Google Maps",Mapas,Ninguna,Dañar Celular,No,Muy Util,"Google Maps,Redes Sociales",Salud,"Miercoles,Jueves","Noche,Manana",3 Veces O Mas,30 Min,40+,Universidad,Grupo Pequeno,Ninguna,No,Alcaldia,No
902,2025-12-10,80+,Prefiero No Decirlo,Barranquilla,Tecnico/Tecnologo,No Tiene,Computador,Datos Moviles,4,Comodo,Rara Vez,"Youtube,Banca","Mapas,No Lo Usa","Ninguna,No Entiende Botones",Ninguno,Tal Vez,Util,Banca,Salud,"Jueves,Martes","Manana,Tarde",3 Veces O Mas,1.5 Horas,21-40,Barrio,Grupo Pequeno,Memoria,Si,Familia,No
903,2025-11-14,70-79,Femenino,Barranquilla,Profesional,Celular Basico,Tablet,No Tiene,5,Comodo,Todos Los Dias,Youtube,"Tramites,No Lo Usa",Olvida Contrasenas,No Entender,No,No Me Interesa,"Whatsapp,Gobierno",Salud,"Jueves,Martes","Noche,Tarde",3 Veces O Mas,30 Min,11-20,Barrio,Grupo Grande,Memoria,Si,Universidad,Si
904,2025-11-22,50-59,Masculino,Soledad,Tecnico/Tecnologo,Smartphone,Tablet,Datos Moviles,2,Neutral,Todos Los Dias,Whatsapp,"No Lo Usa,Tramites","Ninguna,No Sabe Descargar Apps",Estafas,Tal Vez,Util,Redes Sociales,Whatsapp,"Martes,Lunes","Noche,Manana",3 Veces O Mas,45 Min,0-10,Biblioteca,Individual,Ninguna,No,Empresa Privada,No
905,2025-12-14,60-69,Prefiero No Decirlo,Puerto Colombia,Bachillerato,Celular Basico,Tablet,Wifi,2,Incomodo,Nunca,Banca,Mensajes,"Olvida Contrasenas,Miedo A Danar Celular",Estafas,Tal Vez,Muy Util,"Whatsapp,Compras",Correo,"Viernes,Martes","Noche,Manana",Depende,1.5 Horas,11-20,Universidad,Individual,Audicion,Si,Alcaldia,No
906,2025-11-15,80+,Femenino,Soledad,Primaria,Smartphone,Ninguno,No Tiene,5,Muy Comodo,Nunca,"Whatsapp,Ninguna,Banca","Mensajes,Videos",No Sabe Descargar Apps,Dañar Celular,Tal Vez,No Me Interesa,Redes Sociales,Mapas,"Jueves,Sabado,Miercoles","Manana,Tarde",2 Veces,1 Hora,11-20,Biblioteca,Indiferente,Audicion,No,Empresa Privada,No
907,2025-11-21,50-59,Femenino,Malambo,Bachillerato,Celular Basico,Celular,Wifi,4,Muy Comodo,Rara Vez,"Whatsapp,Google Maps,Ninguna",Videos,"Olvida Contrasenas,Miedo A Danar Celular",Ninguno,No,Util,"Gobierno,Banca,Whatsapp",Mapas,"Jueves,Sabado","Tarde,Noche",1 Vez,45 Min,40+,Universidad,Grupo Grande,Ninguna,No,Alcaldia,Si
908,2025-12-13,70-79,Masculino,Soledad,Primaria,No Tiene,Tablet,No Tiene,4,Muy Comodo,A Veces,"Youtube,Whatsapp,Google Maps",Mapas,No Entiende Botones,Estafas,Tal Vez,Poco Util,"Banca,Google Maps,Compras",Banca,Sabado,Manana,Depende,30 Min,21-40,Universidad,Grupo Grande,Audicion,Solo Si Es Gratis,Familia,No
909,2025-11-15,60-69,Masculino,Galapa,Tecnico/Tecnologo,Celular Basico,Tablet,Wifi,1,Muy Comodo,Todos Los Dias,Whatsapp,"Mensajes,No Lo Usa",Olvida Contrasenas,Ninguno,Tal Vez,Util,"Compras,Gobierno,Correo",Salud,Lunes,Manana,2 Veces,1 Hora,11-20,Universidad,Grupo Grande,Ninguna,Solo Si Es Gratis,Fundacion,No
910,2025-11-21,80+,Prefiero No Decirlo,Malambo,Ninguno,No Tiene,Ninguno,No Tiene,1,Muy Comodo,Nunca,"Banca,Correo",No Lo Usa,No Entiende Botones,Dañar Celular,No,Util,"Correo,Banca",Salud,"Martes,Viernes",Tarde,3 Veces O Mas,30 Min,11-20,Biblioteca,Individual,Audicion,Si,Universidad,Si
